address,distance,distance_type,rating,capaciity,area,price
"My Khe Beach, Danang",3.3,km,9,1 ,null,"1,953,918"
"Han River, Danang",1.1,km,9.5,1 ,null,"1,865,325"
"Da Nang City Center, Danang",1.8,km,6.9,1 ,null,"220,000"
"My Khe Beach, Danang",3.4,km,9.6,1 ,65,"1,000,000"
"My Khe Beach, Danang",3.5,km,9.2,1 ,null,"314,213"
"My Khe Beach, Danang",3.5,km,8.4,1 ,null,"245,000"
"Son Tra Peninsula, Danang",11.4,km,9.2,1 ,null,"16,772,795"
"My Khe Beach, Danang",3.4,km,8.5,1 ,68,"1,144,000"
"My Khe Beach, Danang",2.7,km,8.9,1 ,39,"630,000"
"My Khe Beach, Danang",3.1,km,8.6,1 ,null,"485,100"
"Marble Mountain, Danang",4.8,km,7.5,1 ,null,"250,000"
"Han River, Danang",400,m,7.8,1 ,null,"396,000"
"My Khe Beach, Danang",3,km,7.6,1 ,null,"253,000"
"My Khe Beach, Danang",3.2,km,9.8,1 ,35,"1,000,000"
"Bac My An Beach, Danang",4.4,km,8.1,1 ,null,"803,311"
"My Khe Beach, Danang",3,km,null,1 ,null,"1,650,000"
"Bac My An Beach, Danang",4.3,km,8.8,1 ,null,"301,432"
"Han River, Danang",1.3,km,8.8,1 ,null,"139,000"
"Han River, Danang",0.6,km,7.7,1 ,null,"1,077,300"
"My Khe Beach, Danang",3.4,km,7.5,1 ,65,"1,080,000"
"My Khe Beach, Danang",3.1,km,9.1,1 ,null,"453,600"
"Da Nang City Center, Danang",1,km,null,1 ,70,"1,440,000"
"Non Nuoc Beach, Danang",8.1,km,10,1 ,65,"4,009,500"
"My Khe Beach, Danang",3.1,km,8.3,1 ,null,"705,093"
"My Khe Beach, Danang",3.1,km,7.8,1 ,null,"315,000"
"Da Nang Bay, Danang",1.1,km,9.5,1 ,50,"1,350,000"
Danang,2.8,km,7.6,1 ,null,"280,352"
"My Khe Beach, Danang",2.2,km,8.6,1 ,null,"252,000"
"My Khe Beach, Danang",3.2,km,8.7,1 ,null,"573,529"
"Marble Mountain, Danang",7.3,km,9,1 ,null,"379,050"
"My Khe Beach, Danang",2.5,km,8.4,1 ,null,"389,367"
"Da Nang Bay, Danang",2.4,km,8.5,1 ,null,"621,000"
"My Khe Beach, Danang",3.2,km,9,1 ,null,"574,560"
"My Khe Beach, Danang",2.8,km,9.5,1 ,null,"550,800"
"My Khe Beach, Danang",2.7,km,null,1 ,null,"2,150,000"
Danang,7.2,km,8.3,1 ,null,"360,000"
"My Khe Beach, Danang",2.7,km,8.5,1 ,null,"561,000"
"My Khe Beach, Danang",2.7,km,8.2,1 ,null,"214,944"
"My Khe Beach, Danang",2.7,km,null,1 ,null,"624,000"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"364,500"
"My Khe Beach, Danang",3.2,km,8.6,1 ,null,"633,334"
"My Khe Beach, Danang",2.3,km,9.5,1 ,65,"645,697"
"My Khe Beach, Danang",2.4,km,9.3,1 ,null,"885,938"
"My Khe Beach, Danang",3,km,8.7,1 ,60,"2,039,993"
"Han River, Danang",2.7,km,10,1 ,35,"631,800"
"Da Nang Bay, Danang",4.1,km,8,1 ,null,"444,600"
"Da Nang City Center, Danang",450,m,8,1 ,null,"315,000"
Danang,6.1,km,7.2,1 ,null,"726,750"
"Bac My An Beach, Danang",3.5,km,10,1 ,70,"270,000"
"Bac My An Beach, Danang",3.9,km,7.3,1 ,null,"66,500"
"My Khe Beach, Danang",3,km,9.7,1 ,35,"400,000"
"Han River, Danang",1.2,km,8.1,1 ,null,"379,000"
"My Khe Beach, Danang",2.5,km,8.4,1 ,null,"207,740"
"Da Nang City Center, Danang",1.9,km,9.2,1 ,null,"400,000"
"Son Tra Peninsula, Danang",9.4,km,7.5,1 ,null,"2,890,000"
Danang,11.4,km,8.9,1 ,null,"436,900"
"My Khe Beach, Danang",3.4,km,8.6,1 ,null,"560,000"
"My Khe Beach, Danang",3.3,km,9.6,1 ,null,"237,500"
"My Khe Beach, Danang",3.3,km,9.2,1 ,75,"3,420,000"
"Bac My An Beach, Danang",5,km,8.6,1 ,400,"11,337,662"
"Han River, Danang",0.5,km,9.6,1 ,null,"828,127"
"My Khe Beach, Danang",3.4,km,8.7,1 ,45,"450,000"
"Han River, Danang",0.6,km,9.6,1 ,null,"450,000"
"Da Nang Bay, Danang",8.8,km,8.9,1 ,null,"2,697,300"
"Bac My An Beach, Danang",3.7,km,8.5,1 ,null,"522,000"
"Bac My An Beach, Danang",4.2,km,8.8,1 ,45,"638,400"
"My Khe Beach, Danang",2.7,km,9.1,1 ,26,"766,679"
"Da Nang City Center, Danang",400,m,9.9,1 ,45,"873,000"
"Da Nang City Center, Danang",500,m,8.8,1 ,null,"813,960"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"324,000"
"My Khe Beach, Danang",3.3,km,8.9,1 ,null,"3,740,000"
"My Khe Beach, Danang",2.6,km,8.3,1 ,null,"655,000"
"My Khe Beach, Danang",2.8,km,8.5,1 ,null,"400,000"
"My Khe Beach, Danang",3.1,km,8.4,1 ,null,"526,154"
"My Khe Beach, Danang",2,km,9.1,1 ,null,"870,000"
"My Khe Beach, Danang",3.2,km,null,1 ,500,"2,480,000"
"My Khe Beach, Danang",2.5,km,8.9,1 ,null,"607,500"
"My Khe Beach, Danang",3.4,km,8.5,1 ,null,"243,000"
"Marble Mountain, Danang",7.4,km,8.5,1 ,null,"345,000"
"My Khe Beach, Danang",3.2,km,9.6,1 ,null,"400,000"
"Da Nang Bay, Danang",1.1,km,9,1 ,25,"480,000"
"Bac My An Beach, Danang",3.6,km,9,1 ,null,"950,400"
"My Khe Beach, Danang",3.1,km,9,1 ,515,"11,830,107"
"My Khe Beach, Danang",3,km,8.6,1 ,null,"2,145,000"
"Da Nang Bay, Danang",1,km,null,1 ,null,"770,000"
"My Khe Beach, Danang",2.5,km,8.9,1 ,null,"346,500"
"My Khe Beach, Danang",2.6,km,9,1 ,null,"1,282,500"
"My Khe Beach, Danang",3.1,km,8.4,1 ,null,"308,000"
"Da Nang City Center, Danang",350,m,8.4,1 ,null,"617,500"
"Da Nang Bay, Danang",1.3,km,9.4,1 ,null,"343,721"
"My Khe Beach, Danang",3.3,km,9.3,1 ,null,"398,050"
"My Khe Beach, Danang",2.7,km,9.4,1 ,null,"243,432"
"Han River, Danang",1.2,km,8.4,1 ,null,"800,000"
"My Khe Beach, Danang",3,km,8.7,1 ,null,"595,000"
"My Khe Beach, Danang",3.3,km,9.5,1 ,35,"300,000"
"Han River, Danang",0.6,km,8.6,1 ,null,"450,000"
"Han River, Danang",1.4,km,9.6,1 ,null,"480,000"
"Bac My An Beach, Danang",3.9,km,7.6,1 ,null,"70,000"
"My Khe Beach, Danang",2.7,km,7.6,1 ,null,"292,500"
"Bac My An Beach, Danang",4.6,km,8.1,1 ,null,"3,816,965"
"My Khe Beach, Danang",3.4,km,null,1 ,69,"1,789,000"
Danang,2.1,km,9.1,1 ,20,"467,500"
Danang,2.1,km,8.1,1 ,null,"499,000"
"My Khe Beach, Danang",2.8,km,9.3,1 ,35,"1,177,000"
"Non Nuoc Beach, Danang",12.3,km,null,1 ,416,"5,946,703"
Danang,3.3,km,8.5,1 ,null,"3,044,454"
Danang,13.5,km,7.6,1 ,null,"3,118,500"
"Da Nang City Center, Danang",1.5,km,9,1 ,null,"295,000"
"My Khe Beach, Danang",3.1,km,9.4,1 ,40,"721,111"
"Bac My An Beach, Danang",4.6,km,7.7,1 ,null,"137,500"
"My Khe Beach, Danang",3,km,null,1 ,null,"1,650,000"
"Han River, Danang",1.9,km,9.6,1 ,null,"427,500"
"Bac My An Beach, Danang",3.7,km,8.7,1 ,null,"274,950"
"Da Nang Bay, Danang",1.6,km,8.7,1 ,null,"812,000"
"My Khe Beach, Danang",3.5,km,9,1 ,30,"850,500"
"Da Nang Bay, Danang",5.1,km,8.5,1 ,null,"730,980"
"My Khe Beach, Danang",2.6,km,8.4,1 ,27,"560,000"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"316,800"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"405,000"
"Da Nang Bay, Danang",2.1,km,9.2,1 ,null,"726,750"
"My Khe Beach, Danang",3.7,km,9.2,1 ,null,"1,772,680"
"Han River, Danang",1.6,km,9.5,1 ,null,"324,000"
"My Khe Beach, Danang",2.6,km,9.2,1 ,null,"765,000"
"Da Nang Bay, Danang",4.3,km,5.4,1 ,null,"138,463"
"Da Nang City Center, Danang",300,m,8.7,1 ,32,"518,760"
"Da Nang City Center, Danang",1.1,km,9,1 ,25,"526,500"
"My Khe Beach, Danang",2.1,km,8.8,1 ,null,"360,000"
"Da Nang Bay, Danang",1.1,km,8.8,1 ,null,"607,500"
"My Khe Beach, Danang",2.8,km,8.9,1 ,null,"1,412,775"
"Bac My An Beach, Danang",3.6,km,8.8,1 ,null,"572,220"
"My Khe Beach, Danang",2.9,km,9.3,1 ,null,"570,000"
"Da Nang Bay, Danang",0.7,km,8.8,1 ,null,"150,000"
"My Khe Beach, Danang",3.4,km,8,1 ,69,"1,365,000"
"My Khe Beach, Danang",2.7,km,8.7,1 ,null,"307,800"
"My Khe Beach, Danang",2.8,km,8.6,1 ,null,"1,019,608"
"Non Nuoc Beach, Danang",12.2,km,9.2,1 ,250,"6,434,033"
"My Khe Beach, Danang",2.6,km,6.9,1 ,null,"415,800"
"My Khe Beach, Danang",2.9,km,9.3,1 ,null,"615,600"
"Non Nuoc Beach, Danang",12.3,km,null,1 ,700,"6,372,000"
"My Khe Beach, Danang",3.4,km,8,1 ,null,"1,755,000"
"Da Nang City Center, Danang",0.8,km,9.2,1 ,null,"1,230,000"
"Han River, Danang",3.7,km,8.9,1 ,null,"455,873"
"My Khe Beach, Danang",2.7,km,8.8,1 ,null,"906,180"
"My Khe Beach, Danang",2.8,km,8.4,1 ,null,"1,953,360"
"My Khe Beach, Danang",2.7,km,8.8,1 ,null,"480,000"
"Han River, Danang",1.4,km,8.6,1 ,null,"558,000"
"My Khe Beach, Danang",3.4,km,null,1 ,60,"1,100,000"
"My Khe Beach, Danang",3.5,km,8.3,1 ,null,"850,000"
"My Khe Beach, Danang",1.9,km,null,1 ,null,"1,300,000"
"My Khe Beach, Danang",3.3,km,8.3,1 ,null,"1,310,687"
"Non Nuoc Beach, Danang",11.7,km,8,1 ,434,"6,629,111"
"My Khe Beach, Danang",3.1,km,9,1 ,null,"98,000"
"My Khe Beach, Danang",3.2,km,9.4,1 ,null,"540,000"
"My Khe Beach, Danang",1.7,km,8.6,1 ,null,"256,500"
"Da Nang City Center, Danang",1.6,km,8,1 ,null,"476,280"
"My Khe Beach, Danang",2.6,km,8,1 ,null,"144,000"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"450,000"
"My Khe Beach, Danang",2.8,km,8.8,1 ,null,"99,000"
"My Khe Beach, Danang",3.3,km,null,1 ,80,"1,440,000"
"Han River, Danang",0.6,km,8.8,1 ,null,"2,160,000"
"Da Nang City Center, Danang",0.9,km,7.7,1 ,null,"1,081,080"
"My Khe Beach, Danang",2.2,km,8.3,1 ,null,"397,800"
Danang,4.5,km,9.5,1 ,null,"350,000"
"My Khe Beach, Danang",3,km,8.8,1 ,28,"697,297"
"My Khe Beach, Danang",2.9,km,9.2,1 ,null,"1,160,700"
"Bac My An Beach, Danang",5.6,km,9.4,1 ,106,"11,180,773"
"My Khe Beach, Danang",2.8,km,8.6,1 ,null,"908,820"
"My Khe Beach, Danang",3.2,km,7.8,1 ,null,"439,200"
"Han River, Danang",1.5,km,8.7,1 ,null,"385,000"
"Bac My An Beach, Danang",3.7,km,9.4,1 ,null,"332,848"
"My Khe Beach, Danang",3.2,km,8.5,1 ,null,"2,245,320"
"My Khe Beach, Danang",2.3,km,8.8,1 ,null,"423,000"
"Bac My An Beach, Danang",3.7,km,9,1 ,null,"324,000"
"Han River, Danang",4.1,km,8.7,1 ,null,"505,440"
"Da Nang City Center, Danang",0.6,km,9.4,1 ,null,"910,100"
"Da Nang City Center, Danang",450,m,8.2,1 ,null,"180,000"
"My Khe Beach, Danang",2.7,km,8.2,1 ,null,"259,164"
"My Khe Beach, Danang",2.5,km,9.4,1 ,25,"299,700"
"Tho Quang Beach, Danang",4.5,km,8.6,1 ,null,"1,036,350"
"Tho Quang Beach, Danang",4.6,km,8.6,1 ,null,"506,250"
"Han River, Danang",1.5,km,7.8,1 ,null,"534,650"
"Han River, Danang",400,m,9.2,1 ,30,"1,889,550"
"Han River, Danang",0.7,km,8.5,1 ,null,"2,356,200"
"Han River, Danang",0.6,km,8.5,1 ,null,"500,000"
"My Khe Beach, Danang",2.8,km,8.3,1 ,44,"1,680,000"
"My Khe Beach, Danang",3.4,km,null,1 ,68,"777,600"
"My Khe Beach, Danang",2.1,km,7.8,1 ,null,"547,200"
"Bac My An Beach, Danang",3.8,km,8.6,1 ,null,"868,000"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"291,600"
"Han River, Danang",3.9,km,9.2,1 ,null,"584,375"
"My Khe Beach, Danang",3.4,km,8,1 ,null,"807,500"
"Bac My An Beach, Danang",3.7,km,8.9,1 ,null,"659,796"
"Han River, Danang",2.4,km,8.5,1 ,null,"1,154,400"
"My Khe Beach, Danang",3.1,km,8.7,1 ,null,"409,774"
"My Khe Beach, Danang",2.8,km,9.4,1 ,null,"500,175"
"My Khe Beach, Danang",2.7,km,8.6,1 ,null,"1,033,805"
"My Khe Beach, Danang",1.8,km,8.7,1 ,null,"964,800"
"Han River, Danang",0.6,km,8.2,1 ,null,"148,500"
"My Khe Beach, Danang",3.4,km,9,1 ,null,"802,900"
"Bac My An Beach, Danang",4.9,km,8.9,1 ,40,"660,000"
"My Khe Beach, Danang",2.5,km,8.9,1 ,null,"560,000"
"My Khe Beach, Danang",3.1,km,9.3,1 ,null,"302,940"
Danang,3.8,km,null,1 ,230,"7,182,000"
"Non Nuoc Beach, Danang",9.7,km,8.3,1 ,null,"1,530,000"
"My Khe Beach, Danang",2.9,km,8.5,1 ,null,"1,954,800"
"My Khe Beach, Danang",2.6,km,9.3,1 ,null,"950,625"
"Bac My An Beach, Danang",4.5,km,8.6,1 ,null,"3,995,000"
"My Khe Beach, Danang",3.1,km,8.3,1 ,null,"237,120"
"Bac My An Beach, Danang",4.2,km,9.4,1 ,40,"902,700"
"My Khe Beach, Danang",3,km,8.7,1 ,null,"1,101,144"
"My Khe Beach, Danang",3.6,km,7.6,1 ,null,"709,500"
"My Khe Beach, Danang",2.6,km,8.7,1 ,null,"289,214"
"Da Nang City Center, Danang",2,km,7.8,1 ,null,"350,000"
"My Khe Beach, Danang",2.6,km,9.3,1 ,null,"547,264"
"Han River, Danang",1.3,km,8.3,1 ,null,"520,000"
"My Khe Beach, Danang",3.5,km,8.2,1 ,null,"1,026,000"
"Da Nang City Center, Danang",300,m,8.7,1 ,null,"1,042,969"
"Han River, Danang",2.7,km,8.6,1 ,null,"1,291,500"
"My Khe Beach, Danang",3.3,km,8.1,1 ,null,"384,750"
"My Khe Beach, Danang",2.5,km,8.6,1 ,null,"329,800"
"My Khe Beach, Danang",2,km,8.5,1 ,null,"580,500"
Danang,3.4,km,null,1 ,30,"396,000"
"Han River, Danang",0.8,km,8.2,1 ,null,"552,500"
"My Khe Beach, Danang",2.9,km,null,1 ,null,"273,700"
"My Khe Beach, Danang",3.3,km,9.3,1 ,null,"398,050"
Danang,10.4,km,null,1 ,null,"542,913"
"My Khe Beach, Danang",2.8,km,8.8,1 ,40,"380,000"
"My Khe Beach, Danang",3.4,km,null,1 ,null,"341,240"
"My Khe Beach, Danang",2.8,km,8.3,1 ,null,"516,780"
"My Khe Beach, Danang",2.8,km,7.8,1 ,null,"1,771,200"
"My Khe Beach, Danang",3.4,km,8.7,1 ,45,"450,000"
"Da Nang City Center, Danang",400,m,9.9,1 ,45,"873,000"
"Han River, Danang",2.1,km,null,1 ,null,"1,275,000"
"My Khe Beach, Danang",2.1,km,7.6,1 ,null,"433,755"
"My Khe Beach, Danang",2.7,km,null,1 ,null,"624,000"
"Han River, Danang",2.7,km,10,1 ,35,"631,800"
"Da Nang City Center, Danang",500,m,8.1,1 ,null,"1,800,000"
"Bac My An Beach, Danang",3.6,km,null,1 ,null,"396,000"
"My Khe Beach, Danang",3,km,null,1 ,null,"1,650,000"
"My Khe Beach, Danang",2.8,km,8.4,1 ,null,"993,020"
"Da Nang City Center, Danang",2.9,km,9.3,1 ,null,"150,000"
"My Khe Beach, Danang",3.4,km,8.3,1 ,null,"315,000"
"Da Nang City Center, Danang",1,km,null,1 ,70,"1,440,000"
"Han River, Danang",3.1,km,10,1 ,24,"506,000"
Danang,1.9,km,7.6,1 ,null,"258,400"
"Han River, Danang",0.6,km,8.3,1 ,null,"99,999"
"Bac My An Beach, Danang",4.6,km,8.7,1 ,null,"649,373"
"Bac My An Beach, Danang",3.7,km,null,1 ,null,"450,000"
"My Khe Beach, Danang",2.6,km,9.5,1 ,40,"1,037,221"
"My Khe Beach, Danang",3.4,km,9.5,1 ,null,"690,000"
Danang,4.5,km,9.5,1 ,null,"350,000"
"My Khe Beach, Danang",2.8,km,8.8,1 ,null,"1,476,000"
"My Khe Beach, Danang",2.4,km,8.6,1 ,null,"401,760"
"My Khe Beach, Danang",3.2,km,9.3,1 ,null,"715,750"
"My Khe Beach, Danang",3.4,km,8,1 ,69,"1,365,000"
"My Khe Beach, Danang",3.7,km,null,1 ,null,"409,400"
"My Khe Beach, Danang",2.7,km,9.5,1 ,35,"1,213,800"
"My Khe Beach, Danang",3.4,km,9.2,1 ,30,"994,500"
"Da Nang City Center, Danang",1,km,8.6,1 ,null,"922,250"
"Non Nuoc Beach, Danang",12.3,km,null,1 ,700,"6,372,000"
"Da Nang City Center, Danang",0.9,km,7.8,1 ,null,"592,500"
"Han River, Danang",0.6,km,8.7,1 ,null,"873,810"
"My Khe Beach, Danang",2.5,km,8.9,1 ,null,"695,940"
"Non Nuoc Beach, Danang",12,km,8.3,1 ,70,"3,138,750"
"My Khe Beach, Danang",3.1,km,9.4,1 ,40,"721,111"
"My Khe Beach, Danang",3.5,km,9,1 ,30,"850,500"
"My Khe Beach, Danang",2.7,km,8.5,1 ,null,"954,000"
"Da Nang City Center, Danang",1.3,km,7.4,1 ,null,"495,000"
"Marble Mountain, Danang",6.9,km,8.5,1 ,null,"285,219"
"My Khe Beach, Danang",2.7,km,8.6,1 ,null,"498,400"
"My Khe Beach, Danang",3.6,km,8.1,1 ,null,"427,500"
"Bac My An Beach, Danang",4.2,km,9.5,1 ,null,"1,000,000"
"My Khe Beach, Danang",2.7,km,9.1,1 ,35,"427,500"
"My Khe Beach, Danang",2.9,km,9,1 ,null,"1,503,425"
"Han River, Danang",2.1,km,null,1 ,null,"1,275,000"
"Han River, Danang",0.6,km,8,1 ,null,"818,235"
"My Khe Beach, Danang",3.5,km,8.5,1 ,null,"2,031,480"
"My Khe Beach, Danang",3.5,km,9.4,1 ,null,"2,610,000"
"Han River, Danang",1.4,km,9.6,1 ,35,"570,000"
"Da Nang City Center, Danang",450,m,9.1,1 ,null,"962,996"
"Han River, Danang",0.6,km,7.9,1 ,null,"400,000"
"My Khe Beach, Danang",2.5,km,8.7,1 ,null,"567,000"
"Han River, Danang",500,m,8.3,1 ,null,"1,066,546"
"Non Nuoc Beach, Danang",8.5,km,8.7,1 ,null,"4,070,000"
"Bac My An Beach, Danang",3.7,km,8.3,1 ,null,"1,016,400"
"My Khe Beach, Danang",2.8,km,9.1,1 ,null,"624,870"
Danang,3.8,km,null,1 ,230,"7,182,000"
"Tho Quang Beach, Danang",4.4,km,8.1,1 ,null,"870,400"
"Bac My An Beach, Danang",4.2,km,9.4,1 ,40,"749,772"
"My Khe Beach, Danang",2.8,km,8.8,1 ,null,"1,238,915"
"My Khe Beach, Danang",2.8,km,9,1 ,null,"1,304,730"
"My Khe Beach, Danang",2.4,km,8.7,1 ,null,"466,200"
"Tho Quang Beach, Danang",4.6,km,8.6,1 ,null,"506,250"
"My Khe Beach, Danang",3.1,km,8.7,1 ,null,"718,960"
"Da Nang City Center, Danang",0.7,km,10,1 ,null,"315,000"
"Han River, Danang",0.9,km,8.9,1 ,null,"1,233,750"
"My Khe Beach, Danang",1.9,km,8.6,1 ,null,"400,000"
"Han River, Danang",1.4,km,9.6,1 ,35,"570,000"
"Da Nang City Center, Danang",3.6,km,8.9,1 ,null,"900,000"
"Han River, Danang",0.6,km,8.6,1 ,null,"900,000"
"My Khe Beach, Danang",2.4,km,9.5,1 ,null,"1,453,500"
"Da Nang City Center, Danang",150,m,8.9,1 ,null,"1,169,600"
"My Khe Beach, Danang",3.1,km,8.6,1 ,null,"391,875"
"My Khe Beach, Danang",3.4,km,9.5,1 ,null,"690,000"
"My Khe Beach, Danang",3.5,km,null,1 ,null,"419,000"
"Han River, Danang",1.3,km,8.1,1 ,null,"264,600"
"Tho Quang Beach, Danang",5.6,km,null,1 ,null,"531,490"
"My Khe Beach, Danang",3.7,km,null,1 ,null,"409,400"
"My Khe Beach, Danang",3.2,km,null,1 ,null,"2,598,750"
"My Khe Beach, Danang",2.5,km,null,1 ,null,"280,000"
"My Khe Beach, Danang",3.4,km,8.4,1 ,null,"691,200"
"My Khe Beach, Danang",3.1,km,8.7,1 ,null,"459,000"
"Han River, Danang",2.1,km,8.7,1 ,null,"523,125"
"Han River, Danang",0.6,km,9,1 ,null,"277,875"
"My Khe Beach, Danang",3.5,km,8.9,1 ,null,"1,302,642"
"My Khe Beach, Danang",2.6,km,9.3,1 ,null,"364,650"
"Han River, Danang",2.6,km,8.9,1 ,null,"1,626,144"
"My Khe Beach, Danang",1.7,km,8.2,1 ,null,"563,500"
"My Khe Beach, Danang",3.1,km,9.6,1 ,null,"1,118,600"
"My Khe Beach, Danang",3.1,km,9.1,1 ,null,"656,100"
"Da Nang City Center, Danang",0.8,km,null,1 ,null,"900,000"
"My Khe Beach, Danang",3.4,km,8,1 ,58,"950,000"
"My Khe Beach, Danang",2.7,km,8.4,1 ,null,"1,497,600"
"My Khe Beach, Danang",3.1,km,8.7,1 ,null,"630,000"
"My Khe Beach, Danang",3.4,km,9.1,1 ,null,"445,000"
"Da Nang City Center, Danang",400,m,7.8,1 ,null,"111,920"
"Da Nang City Center, Danang",400,m,8.4,1 ,null,"532,000"
"Han River, Danang",3.9,km,8.5,1 ,null,"976,500"
"Han River, Danang",1.6,km,9.3,1 ,null,"666,900"
"My Khe Beach, Danang",1.9,km,9.5,1 ,null,"409,500"
"My Khe Beach, Danang",1.9,km,8.6,1 ,null,"400,000"
"My Khe Beach, Danang",3,km,8.8,1 ,null,"307,050"
"My Khe Beach, Danang",3.3,km,9,1 ,null,"892,911"
"Han River, Danang",1.4,km,7.9,1 ,null,"731,250"
"My Khe Beach, Danang",2.6,km,8.9,1 ,null,"609,018"
"My Khe Beach, Danang",2.8,km,8.5,1 ,null,"589,950"
"My Khe Beach, Danang",1.4,km,8.1,1 ,null,"882,000"
"Bac My An Beach, Danang",3.8,km,7.9,1 ,null,"833,000"
"My Khe Beach, Danang",2.4,km,8.5,1 ,null,"527,850"
"My Khe Beach, Danang",3.1,km,8.6,1 ,null,"391,875"
"My Khe Beach, Danang",2,km,8.6,1 ,null,"608,760"
"Bac My An Beach, Danang",3.8,km,null,1 ,null,"455,400"
"Han River, Danang",0.6,km,9.3,1 ,null,"1,237,500"
"My Khe Beach, Danang",3.4,km,8.8,1 ,55,"441,000"
"My Khe Beach, Danang",3.4,km,8.1,1 ,null,"906,300"
"My Khe Beach, Danang",3.3,km,8.5,1 ,null,"664,200"
"My Khe Beach, Danang",2.7,km,8.1,1 ,null,"480,480"
"My Khe Beach, Danang",3.7,km,7.9,1 ,null,"418,000"
"Han River, Danang",1.8,km,8.5,1 ,null,"468,000"
"Han River, Danang",0.5,km,8.8,1 ,null,"419,135"
"My Khe Beach, Danang",2.8,km,8,1 ,null,"612,000"
"My Khe Beach, Danang",3.2,km,8.5,1 ,null,"425,776"
"My Khe Beach, Danang",2.4,km,8.9,1 ,null,"700,920"
"My Khe Beach, Danang",2.8,km,8.8,1 ,null,"666,900"
"My Khe Beach, Danang",3.3,km,9,1 ,null,"808,583"
"Bac My An Beach, Danang",3.7,km,8.7,1 ,null,"610,643"
"My Khe Beach, Danang",3.5,km,8.8,1 ,null,"1,051,196"
"Bac My An Beach, Danang",3.7,km,9.1,1 ,null,"820,800"
"My Khe Beach, Danang",2.7,km,8.3,1 ,null,"490,000"
"My Khe Beach, Danang",2.8,km,8.7,1 ,null,"1,338,874"
"My Khe Beach, Danang",2.6,km,8.2,1 ,null,"242,347"
"Bac My An Beach, Danang",3.7,km,8.5,1 ,null,"592,200"
"Da Nang City Center, Danang",0.8,km,null,1 ,null,"900,000"
"My Khe Beach, Danang",2.4,km,8.7,1 ,null,"403,827"
"Non Nuoc Beach, Danang",10,km,10,1 ,616,"7,125,000"
"My Khe Beach, Danang",3.2,km,8,1 ,null,"216,000"
"My Khe Beach, Danang",3.1,km,7.9,1 ,null,"277,875"
"My Khe Beach, Danang",1.9,km,8.4,1 ,null,"388,125"
"Han River, Danang",1.3,km,8.3,1 ,null,"476,100"
"My Khe Beach, Danang",3.2,km,8.6,1 ,null,"379,620"
"My Khe Beach, Danang",2.6,km,8.9,1 ,null,"202,500"
"Tho Quang Beach, Danang",4.6,km,9,1 ,null,"373,097"
Danang,5.9,km,null,1 ,null,"500,000"
"My Khe Beach, Danang",2.3,km,8.7,1 ,null,"289,800"
"My Khe Beach, Danang",3.4,km,9,1 ,null,"306,000"
"My Khe Beach, Danang",3.2,km,9.9,1 ,null,"456,000"
"My Khe Beach, Danang",3.3,km,8.5,1 ,null,"576,874"
"My Khe Beach, Danang",3.5,km,9.1,1 ,null,"370,478"
"My Khe Beach, Danang",2.7,km,8.5,1 ,null,"229,201"
"Bac My An Beach, Danang",3.7,km,6,1 ,null,"476,850"
"Han River, Danang",0.6,km,8,1 ,null,"411,718"
"My Khe Beach, Danang",2.4,km,8.9,1 ,null,"265,320"
"Han River, Danang",1.6,km,9.3,1 ,null,"666,900"
"Bac My An Beach, Danang",4.1,km,9.1,1 ,null,"709,954"
"My Khe Beach, Danang",4,km,8.6,1 ,null,"615,600"
"Han River, Danang",1.3,km,8.4,1 ,null,"324,000"
"My Khe Beach, Danang",3.1,km,8.3,1 ,null,"360,000"
"My Khe Beach, Danang",3.2,km,7,2 ,280,"3,100,000"
"Non Nuoc Beach, Danang",12.3,km,null,2 ,620,"17,500,000"
"Bac My An Beach, Danang",3.7,km,null,2 ,null,"450,000"
"Non Nuoc Beach, Danang",9.6,km,9,2 ,90,"2,500,000"
"My Khe Beach, Danang",3.4,km,null,2 ,60,"1,800,000"
"Bac My An Beach, Danang",4.6,km,null,2 ,620,"15,215,000"
"My Khe Beach, Danang",2.7,km,null,2 ,null,"2,219,971"
"My Khe Beach, Danang",2.5,km,8,2 ,null,"1,400,000"
"My Khe Beach, Danang",2.4,km,9.2,2 ,40,"1,881,475"
"My Khe Beach, Danang",3.4,km,7.9,2 ,70,"2,550,000"
"Bac My An Beach, Danang",5,km,null,2 ,515,"15,144,197"
"Non Nuoc Beach, Danang",10,km,10,2 ,220,"8,500,000"
Danang,3.2,km,null,2 ,600,"8,280,000"
"My Khe Beach, Danang",3.1,km,9.3,2 ,44,"1,032,750"
"Da Nang City Center, Danang",1.3,km,null,2 ,20,"4,455,000"
"Non Nuoc Beach, Danang",8.2,km,null,2 ,000,"26,000,000"
"Non Nuoc Beach, Danang",11.8,km,9.7,2 ,515,"13,940,630"
"My Khe Beach, Danang",3.3,km,8.7,2 ,400,"5,850,000"
"Non Nuoc Beach, Danang",12.4,km,5,2 ,54,"1,600,370"
"My Khe Beach, Danang",3.2,km,null,2 ,270,"2,070,000"
