address,distance,rating,capaciity,area,price
hanoi,5500,72,1,,824250
hanoi,5500,61,1,,824250
hanoi,700,83,1,,823046
hanoi,43400,76,1,80,822250
hanoi,4400,67,1,50,820000
hanoi,4400,40,2,50,820000
hanoi,12200,81,1,,816000
hanoi,12200,43,1,,816000
hanoi,12200,85,2,,816000
hanoi,2100,74,2,,816000
hanoi,2100,34,2,,816000
hanoi,12200,79,2,,816000
hanoi,2100,54,2,,816000
hanoi,7800,78,1,28,810000
hanoi,400,47,1,,810000
hanoi,6500,42,1,,810000
hanoi,1700,80,2,40,810000
hanoi,4400,77,1,40,809100
hanoi,4400,77,2,40,809100
hanoi,2400,65,1,33,807500
hanoi,7900,66,1,35,807500
hanoi,2400,65,2,33,807500
hanoi,7900,66,2,35,807500
hanoi,5600,61,1,,800000
hanoi,7700,100,1,,800000
hanoi,10300,53,1,,800000
hanoi,7700,38,1,28,800000
hanoi,7600,30,1,28,800000
hanoi,9700,71,1,60,800000
hanoi,7800,73,1,,800000
hanoi,9500,80,1,,800000
hanoi,7700,100,1,26,800000
hanoi,12100,77,1,30,800000
hanoi,8900,76,1,,800000
hanoi,1400,40,1,,800000
hanoi,600,67,1,,800000
hanoi,5400,77,1,80,800000
hanoi,2200,90,1,,800000
hanoi,5000,38,1,35,800000
hanoi,1000,75,1,60,800000
hanoi,4900,43,1,100,800000
hanoi,1000,70,1,60,800000
hanoi,5000,30,1,35,800000
hanoi,5600,65,2,,800000
hanoi,7700,100,2,,800000
hanoi,10300,55,2,,800000
hanoi,9700,32,2,60,800000
hanoi,9400,59,2,,800000
hanoi,7600,75,2,28,800000
hanoi,10300,80,2,,800000
hanoi,7700,70,2,28,800000
hanoi,10800,40,2,,800000
hanoi,7800,73,2,,800000
hanoi,9500,46,2,,800000
hanoi,11900,100,2,,800000
hanoi,8900,76,2,,800000
hanoi,7700,10,2,30,800000
hanoi,7700,100,2,30,800000
hanoi,3700,100,2,,800000
hanoi,9800,38,2,,800000
hanoi,12200,32,2,32,800000
hanoi,1000,100,2,,800000
hanoi,800,86,2,,800000
hanoi,1200,98,1,,799425
hanoi,500,100,1,,799200
hanoi,500,100,1,,799200
hanoi,9800,85,1,,799000
hanoi,7800,26,2,,798000
hanoi,600,30,1,,790400
hanoi,900,86,1,75,790400
hanoi,600,44,1,,790400
hanoi,600,46,2,,790400
hanoi,900,68,2,75,790400
hanoi,600,49,2,,790400
hanoi,1000,100,1,,787500
hanoi,4300,88,1,35,784000
hanoi,4300,67,1,35,784000
hanoi,4300,44,2,35,784000
hanoi,4300,32,2,35,784000
hanoi,6300,86,1,,783000
hanoi,6300,39,1,,783000
hanoi,9900,84,1,,780000
hanoi,600,86,1,,780000
hanoi,600,27,1,,780000
hanoi,600,100,1,,780000
hanoi,600,73,2,,780000
hanoi,9900,79,2,,780000
hanoi,600,32,2,,780000
hanoi,600,100,2,,780000
hanoi,2200,72,1,,770040
hanoi,2200,72,2,,770040
hanoi,800,73,1,,770000
hanoi,10000,68,2,,770000
hanoi,800,73,2,,770000
hanoi,6600,80,1,,768000
hanoi,2100,64,1,,768000
hanoi,2100,78,1,,768000
hanoi,2100,87,1,,768000
hanoi,2100,29,1,,768000
hanoi,10800,30,1,60,765000
hanoi,7500,26,1,26,765000
hanoi,2700,77,1,,765000
hanoi,10800,30,2,60,765000
hanoi,7500,28,2,26,765000
hanoi,3300,50,2,,765000
hanoi,4500,78,2,80,765000
hanoi,2700,77,2,,765000
hanoi,7500,42,2,50,765000
hanoi,4500,39,2,80,765000
hanoi,10800,44,1,,764400
hanoi,10800,28,1,,764400
hanoi,10800,86,2,,764400
hanoi,10800,85,2,,764400
hanoi,1500,67,1,,763920
hanoi,4200,100,1,53,760500
hanoi,4200,100,1,53,760500
hanoi,10800,78,1,,760000
hanoi,6400,36,1,,760000
hanoi,12200,10,1,30,760000
hanoi,10800,78,1,,760000
hanoi,10800,25,1,,760000
hanoi,10300,36,1,,760000
hanoi,10800,89,1,,760000
hanoi,10300,89,2,,760000
hanoi,10800,29,2,,760000
hanoi,7600,90,2,36,760000
hanoi,450,60,2,30,760000
hanoi,10800,44,2,,760000
hanoi,10300,48,2,,760000
hanoi,10800,75,2,,760000
hanoi,10800,65,2,,760000
hanoi,4100,87,1,65,759000
hanoi,4100,87,1,65,759000
hanoi,4100,87,2,65,759000
hanoi,4100,87,2,65,759000
hanoi,4400,69,1,,750000
hanoi,1400,82,1,,750000
hanoi,7700,25,1,,750000
hanoi,3800,68,1,,750000
hanoi,4200,96,1,,750000
hanoi,3800,95,1,,750000
hanoi,10800,35,1,,750000
hanoi,4400,88,2,,750000
hanoi,1400,27,2,,750000
hanoi,10000,30,2,,750000
hanoi,4500,25,2,,750000
hanoi,7700,30,2,,750000
hanoi,3800,68,2,,750000
hanoi,3800,95,2,,750000
hanoi,4200,96,2,,750000
hanoi,10800,85,2,,750000
hanoi,600,63,2,28,746000
hanoi,9900,39,1,51,731500
hanoi,9900,40,2,51,731500
hanoi,1700,80,1,40,729000
hanoi,2200,82,1,,729000
hanoi,1000,71,2,,729000
hanoi,2200,82,2,,729000
hanoi,4500,74,1,40,728000
hanoi,4500,27,2,40,728000
hanoi,6400,79,1,,726750
hanoi,6400,28,2,,726750
hanoi,10200,57,2,,722500
hanoi,10800,43,1,,720000
hanoi,12200,46,1,32,720000
hanoi,3300,50,1,,720000
hanoi,11900,100,1,,720000
hanoi,3700,100,1,,720000
hanoi,7700,10,1,30,720000
hanoi,11800,76,1,63,720000
hanoi,4500,79,1,80,720000
hanoi,450,93,1,,720000
hanoi,10200,31,1,,720000
hanoi,7500,87,1,50,720000
hanoi,12200,35,1,32,720000
hanoi,4500,47,1,80,720000
hanoi,4300,94,2,,720000
hanoi,700,57,2,,720000
hanoi,10800,42,2,,720000
hanoi,12200,38,2,,720000
hanoi,7700,90,2,30,720000
hanoi,11800,50,2,63,720000
hanoi,3700,97,2,,720000
hanoi,4400,40,2,53,720000
hanoi,450,100,2,,720000
hanoi,10200,70,2,,720000
hanoi,9800,100,2,,720000
hanoi,10800,33,2,,720000
hanoi,4400,26,2,53,720000
hanoi,10400,74,1,,719200
hanoi,10400,78,2,,719200
hanoi,300,10,1,,711000
hanoi,10400,100,2,,709200
hanoi,600,79,1,28,708700
hanoi,7500,55,2,,707000
hanoi,7700,100,1,,700000
hanoi,7700,65,1,,700000
hanoi,9800,54,1,,700000
hanoi,7700,85,1,30,700000
hanoi,7800,95,1,30,700000
hanoi,5400,57,1,50,700000
hanoi,12200,61,1,,700000
hanoi,600,100,1,,700000
hanoi,4300,70,1,,700000
hanoi,600,100,1,,700000
hanoi,600,100,1,,700000
hanoi,600,72,1,,700000
hanoi,7700,63,2,,700000
hanoi,7700,100,2,,700000
hanoi,9800,70,2,,700000
hanoi,7700,85,2,30,700000
hanoi,9900,58,2,,700000
hanoi,5400,36,2,50,700000
hanoi,7800,95,2,30,700000
hanoi,600,87,2,,700000
hanoi,600,100,2,,700000
hanoi,4300,70,2,,700000
hanoi,12300,35,2,32,700000
hanoi,600,54,2,,700000
hanoi,19600,89,1,,699840
hanoi,19600,89,2,,699840
hanoi,10000,43,1,,693000
hanoi,10800,89,1,,691200
hanoi,1600,72,1,,691200
hanoi,1600,72,2,,691200
hanoi,600,80,1,,690000
hanoi,600,80,2,,690000
hanoi,350,100,1,,688850
hanoi,7800,90,1,30,688750
hanoi,7800,90,2,30,688750
hanoi,10300,78,2,,688500
hanoi,10800,84,1,43,686000
hanoi,10800,79,2,43,686000
hanoi,7600,90,1,36,684000
hanoi,450,60,1,30,684000
hanoi,7700,25,2,30,684000
hanoi,5300,29,1,50,682500
hanoi,5300,60,2,50,682500
hanoi,1000,73,2,,681750
hanoi,10100,26,1,,680000
hanoi,10100,40,1,45,680000
hanoi,10300,88,1,50,680000
hanoi,10200,55,1,,680000
hanoi,4700,55,1,80,680000
hanoi,10100,40,2,45,680000
hanoi,5500,68,2,45,680000
hanoi,10100,40,2,,680000
hanoi,250,85,2,40,680000
hanoi,4900,25,2,60,680000
hanoi,4900,60,2,60,680000
hanoi,4900,57,2,60,680000
hanoi,4500,73,1,,675000
hanoi,1000,91,2,,675000
hanoi,1500,80,1,55,671760
hanoi,10400,100,1,,669800
hanoi,5400,70,1,,666666
hanoi,12200,49,2,,656000
hanoi,12200,87,2,,656000
hanoi,600,100,1,,655000
hanoi,600,100,2,,655000
hanoi,900,100,2,,652623
hanoi,9500,100,1,43,650000
hanoi,9500,100,2,43,650000
hanoi,600,100,2,40,650000
hanoi,12300,36,2,32,650000
hanoi,4900,88,2,43,650000
hanoi,600,100,2,40,650000
hanoi,12300,87,2,32,650000
hanoi,4300,94,1,,648000
hanoi,10300,53,1,,648000
hanoi,12200,74,1,,648000
hanoi,7700,90,1,30,648000
hanoi,7700,25,1,30,648000
hanoi,9800,100,1,,648000
hanoi,12200,89,1,,648000
hanoi,12200,63,2,,648000
hanoi,800,60,2,35,648000
hanoi,12200,41,2,,648000
hanoi,12200,59,2,,648000
hanoi,2100,100,1,,640000
hanoi,9900,100,1,55,640000
hanoi,4400,71,1,53,640000
hanoi,500,81,1,,640000
hanoi,4900,26,1,60,640000
hanoi,4900,69,1,60,640000
hanoi,4900,88,1,60,640000
hanoi,500,67,1,,640000
hanoi,12200,79,2,,640000
hanoi,350,76,2,,640000
hanoi,500,28,2,,640000
hanoi,4900,49,2,40,640000
hanoi,2100,100,2,,640000
hanoi,500,65,2,,640000
hanoi,12200,38,2,,639200
hanoi,12200,31,2,,639200
hanoi,10200,49,2,,637500
hanoi,800,60,1,35,635040
hanoi,400,77,2,,634424
hanoi,9900,34,1,,630000
hanoi,10100,48,1,,630000
hanoi,12300,58,1,,630000
hanoi,600,87,1,,630000
hanoi,10300,88,1,,630000
hanoi,2400,97,1,35,630000
hanoi,12300,76,1,32,630000
hanoi,28200,61,2,,630000
hanoi,3800,96,2,,630000
hanoi,10000,63,2,,630000
hanoi,2400,97,2,35,630000
hanoi,19600,87,2,,630000
hanoi,7700,26,2,,630000
hanoi,7700,55,1,,629100
hanoi,10300,10,2,,620840
hanoi,10200,67,1,,620800
hanoi,10200,73,1,,620800
hanoi,10200,50,2,,620800
hanoi,10200,35,2,,620800
hanoi,3300,100,1,,620000
hanoi,3300,100,2,,620000
hanoi,10300,60,1,48,617500
hanoi,12200,51,2,,617500
hanoi,10300,97,2,43,617500
hanoi,4900,57,2,,617500
hanoi,12200,72,1,,616640
hanoi,12200,87,1,,616640
hanoi,10000,37,2,,616000
hanoi,10100,31,2,,615600
hanoi,5500,66,1,45,612000
hanoi,350,90,2,,612000
hanoi,1000,91,1,,607500
hanoi,12200,61,1,,607240
hanoi,12200,87,1,,607240
hanoi,12300,63,1,32,604500
hanoi,12300,64,1,32,604500
hanoi,10100,37,1,,600000
hanoi,1900,69,1,,600000
hanoi,10200,34,1,,600000
hanoi,12200,40,1,,600000
hanoi,10700,84,1,,600000
hanoi,10000,81,1,,600000
hanoi,10100,76,1,,600000
hanoi,3500,25,1,,600000
hanoi,10200,100,1,,600000
hanoi,2300,89,1,30,600000
hanoi,11900,95,1,,600000
hanoi,2600,60,1,20,600000
hanoi,3500,74,1,,600000
hanoi,1000,70,2,,600000
hanoi,10100,62,2,,600000
hanoi,12200,40,2,,600000
hanoi,10200,100,2,,600000
hanoi,10000,70,2,,600000
hanoi,10700,88,2,,600000
hanoi,10800,60,2,35,600000
hanoi,12200,30,2,,600000
hanoi,12200,89,2,,600000
hanoi,10100,70,2,,600000
hanoi,11900,95,2,,600000
hanoi,4300,45,2,,600000
hanoi,2600,100,2,40,600000
hanoi,12100,90,2,,600000
hanoi,2600,60,2,20,600000
hanoi,4900,37,2,,600000
hanoi,800,28,2,,600000
hanoi,10000,70,2,,600000
hanoi,12200,70,2,,600000
hanoi,3500,31,2,,600000
hanoi,3500,59,2,,600000
hanoi,1100,84,2,,600000
hanoi,10100,53,2,,600000
hanoi,10000,63,1,,598500
hanoi,5600,85,1,,598400
hanoi,4900,65,2,60,595000
hanoi,4900,77,2,60,595000
hanoi,600,36,1,,590400
hanoi,600,43,1,,590400
hanoi,600,65,2,,590400
hanoi,600,35,2,,590400
hanoi,4600,100,2,,590000
hanoi,4300,30,2,,589000
hanoi,900,100,1,,587361
hanoi,3400,58,1,,585000
hanoi,10300,97,1,43,585000
hanoi,600,100,1,40,585000
hanoi,4900,88,1,43,585000
hanoi,4900,71,1,,585000
hanoi,600,100,1,40,585000
hanoi,250,93,1,,585000
hanoi,3400,58,2,,585000
hanoi,250,93,2,,585000
hanoi,10300,10,1,,584320
hanoi,7300,100,2,,583200
hanoi,800,93,2,,582300
hanoi,4600,100,1,,581000
hanoi,1400,91,1,,581000
hanoi,1400,91,2,,581000
hanoi,450,42,1,,580000
hanoi,4400,60,1,,580000
hanoi,600,100,1,,580000
hanoi,7300,76,1,,580000
hanoi,600,100,1,,580000
hanoi,450,35,2,,580000
hanoi,600,100,2,,580000
hanoi,4400,60,2,,580000
hanoi,3800,83,2,,580000
hanoi,7300,76,2,,580000
hanoi,600,100,2,,580000
hanoi,7700,78,1,,576000
hanoi,12200,73,1,,576000
hanoi,12200,26,1,,576000
hanoi,4900,25,1,40,576000
hanoi,12200,78,1,,576000
hanoi,7700,78,2,,576000
hanoi,10200,70,2,,576000
hanoi,2800,80,2,,575000
hanoi,600,53,2,,575000
hanoi,10400,43,2,,573120
hanoi,500,89,1,,571500
hanoi,500,89,2,,571500
hanoi,400,77,1,,570981
hanoi,17000,82,1,,570000
hanoi,12200,84,1,,570000
hanoi,2800,95,1,30,570000
hanoi,12200,41,1,,570000
hanoi,2800,95,2,30,570000
hanoi,1000,82,2,,569999
hanoi,3800,96,1,,567000
hanoi,3500,63,1,,560000
hanoi,7700,51,1,,560000
hanoi,10800,58,1,,560000
hanoi,28200,36,1,,560000
hanoi,800,100,1,,560000
hanoi,800,100,1,,560000
hanoi,2500,90,1,40,560000
hanoi,12200,84,1,,560000
hanoi,19100,77,1,,560000
hanoi,800,100,1,,560000
hanoi,7700,59,1,,560000
hanoi,2500,90,1,40,560000
hanoi,1100,89,2,,560000
hanoi,2500,90,2,40,560000
hanoi,10800,83,2,,560000
hanoi,10800,43,2,,560000
hanoi,800,100,2,,560000
hanoi,800,100,2,,560000
hanoi,19100,77,2,,560000
hanoi,800,100,2,,560000
hanoi,2500,90,2,40,560000
hanoi,10800,25,2,,560000
hanoi,10000,85,1,,554400
hanoi,12200,35,1,,552500
hanoi,7700,86,1,,552500
hanoi,5200,100,2,,552500
hanoi,7700,86,2,,552500
hanoi,800,48,2,,551199
hanoi,800,81,2,,551199
hanoi,800,46,2,,551199
hanoi,800,34,2,,551199
hanoi,800,26,2,,551199
hanoi,800,35,2,,551199
hanoi,9900,100,1,,550000
hanoi,450,100,1,,550000
hanoi,1300,80,1,,550000
hanoi,3600,58,1,,550000
hanoi,19800,51,1,,550000
hanoi,3600,71,1,,550000
hanoi,9900,100,2,,550000
hanoi,10000,80,2,36,550000
hanoi,9900,61,2,,550000
hanoi,450,100,2,,550000
hanoi,1400,10,2,,550000
hanoi,1300,80,2,,550000
hanoi,2500,50,2,,550000
hanoi,7700,90,2,30,550000
hanoi,700,100,2,,550000
hanoi,3600,77,2,,550000
hanoi,3600,65,2,,550000
hanoi,10100,49,1,,547200
hanoi,2800,80,1,,546250
hanoi,10300,31,2,,544000
hanoi,12200,51,1,,540000
hanoi,10100,82,1,,540000
hanoi,2600,100,1,40,540000
hanoi,4300,45,1,,540000
hanoi,500,48,1,,540000
hanoi,4900,31,1,,540000
hanoi,10000,70,1,,540000
hanoi,800,44,1,,540000
hanoi,10500,32,1,,540000
hanoi,10100,85,1,,540000
hanoi,4900,75,1,50,540000
hanoi,4900,47,1,,540000
hanoi,500,65,1,,540000
hanoi,4900,74,1,50,540000
hanoi,10500,79,2,,540000
hanoi,1000,76,1,,539600
hanoi,1000,76,2,,539600
hanoi,800,79,2,,536800
hanoi,1100,82,1,,535000
hanoi,1100,82,2,,535000
hanoi,600,85,2,,531000
hanoi,4300,73,1,,530100
hanoi,1500,78,1,,530000
hanoi,800,64,2,,530000
hanoi,1500,86,2,,530000
hanoi,500,73,2,,527200
hanoi,5400,64,1,,526500
hanoi,600,85,1,,525690
hanoi,7300,100,1,,524880
hanoi,800,93,1,,524070
hanoi,2500,50,1,,522500
hanoi,900,73,1,,522000
hanoi,900,73,2,,522000
hanoi,10200,76,1,,520000
hanoi,9900,75,1,,520000
hanoi,5200,100,1,,520000
hanoi,10100,76,1,,520000
hanoi,10200,60,2,,520000
hanoi,10100,52,2,,520000
hanoi,10100,77,2,,520000
hanoi,10200,70,1,,518400
hanoi,400,85,2,,518400
hanoi,800,43,2,35,518000
hanoi,800,69,2,35,518000
hanoi,22400,49,2,,509040
hanoi,10800,79,1,,504000
hanoi,1000,60,1,,504000
hanoi,10800,38,1,,504000
hanoi,1000,60,2,,504000
hanoi,10000,51,1,,500400
hanoi,8000,76,2,,500250
hanoi,9800,10,1,,500000
hanoi,10000,80,1,,500000
hanoi,450,100,1,,500000
hanoi,10000,67,1,,500000
hanoi,450,100,1,,500000
hanoi,450,100,1,,500000
hanoi,42200,82,1,,500000
hanoi,9800,100,1,,500000
hanoi,10800,52,1,39,500000
hanoi,700,92,1,,500000
hanoi,10800,72,1,39,500000
hanoi,9800,10,2,,500000
hanoi,4800,75,2,38,500000
hanoi,7500,38,2,35,500000
hanoi,450,100,2,,500000
hanoi,10000,80,2,,500000
hanoi,3000,90,2,,500000
hanoi,10000,67,2,,500000
hanoi,450,100,2,,500000
hanoi,2600,75,2,,500000
hanoi,42200,82,2,,500000
hanoi,3000,73,2,,500000
hanoi,9800,100,2,,500000
hanoi,1000,87,2,,500000
hanoi,10800,59,2,39,500000
hanoi,1000,51,2,,500000
hanoi,10800,52,2,39,500000
hanoi,300,72,2,,499000
hanoi,1600,93,2,,499000
hanoi,22300,80,1,,496800
hanoi,22300,80,2,,496800
hanoi,800,64,1,,496079
hanoi,800,57,1,,496079
hanoi,800,33,1,,496079
hanoi,800,80,1,,496079
hanoi,800,43,1,,496079
hanoi,800,55,1,,496079
hanoi,7500,84,1,,495000
hanoi,450,77,1,,495000
hanoi,1400,10,1,,495000
hanoi,7700,90,1,30,495000
hanoi,700,100,1,,495000
hanoi,7500,47,2,,495000
hanoi,10800,100,1,,490000
hanoi,9800,90,1,,490000
hanoi,4400,27,2,,490000
hanoi,10800,100,2,,490000
hanoi,9800,90,2,,490000
hanoi,8000,63,2,,487500
hanoi,6600,84,2,,486000
hanoi,400,82,2,,486000
hanoi,2200,100,1,,480000
hanoi,2000,94,1,,480000
hanoi,9700,64,1,,480000
hanoi,800,100,1,,480000
hanoi,4500,80,1,45,480000
hanoi,350,76,1,,480000
hanoi,800,46,1,,480000
hanoi,2000,94,2,,480000
hanoi,800,100,2,,480000
hanoi,6800,59,2,65,480000
hanoi,4500,50,2,45,480000
hanoi,4400,53,2,,480000
hanoi,800,44,2,,480000
hanoi,9300,93,2,,470000
hanoi,10100,75,1,,468000
hanoi,10100,80,1,,468000
hanoi,9500,82,2,,468000
hanoi,10100,83,2,,468000
hanoi,9500,59,2,,468000
hanoi,10800,68,1,,466650
hanoi,800,61,1,35,466200
hanoi,800,54,1,35,466200
hanoi,3100,88,1,,464550
hanoi,6600,84,1,,461700
hanoi,800,73,1,,460000
hanoi,800,77,1,,460000
hanoi,800,100,1,,460000
hanoi,4600,92,1,20,460000
hanoi,800,65,1,,460000
hanoi,800,53,1,,460000
hanoi,800,100,1,,460000
hanoi,800,100,2,,460000
hanoi,800,82,2,,460000
hanoi,2200,44,2,,460000
hanoi,800,42,2,,460000
hanoi,800,77,2,,460000
hanoi,800,100,2,,460000
hanoi,2200,75,2,40,460000
hanoi,800,82,2,,460000
hanoi,800,100,2,,460000
hanoi,4300,100,1,,456000
hanoi,4300,100,2,,456000
hanoi,4200,90,2,25,456000
hanoi,7500,88,1,35,450000
hanoi,4700,55,1,,450000
hanoi,3000,90,1,,450000
hanoi,1300,85,1,,450000
hanoi,4300,90,1,,450000
hanoi,3900,93,1,,450000
hanoi,6800,46,1,65,450000
hanoi,800,78,2,,450000
hanoi,4600,63,2,30,450000
hanoi,4700,55,2,,450000
hanoi,1300,85,2,,450000
hanoi,1200,37,2,,450000
hanoi,2900,86,2,,450000
hanoi,4300,90,2,,450000
hanoi,3900,93,2,,450000
hanoi,4400,65,2,,450000
hanoi,300,72,1,,449100
hanoi,5200,98,1,,448000
hanoi,9300,83,1,,444960
hanoi,800,29,1,,444960
hanoi,9300,83,2,,444960
hanoi,4200,90,1,25,441600
hanoi,500,84,2,,440000
hanoi,1400,74,2,,439000
hanoi,1300,78,1,,436320
hanoi,1300,78,2,,436320
hanoi,2200,100,1,,435000
hanoi,2200,100,1,,435000
hanoi,2200,100,1,,435000
hanoi,2200,73,1,,435000
hanoi,2200,100,1,,435000
hanoi,2200,100,1,,435000
hanoi,2200,61,1,,435000
hanoi,1500,33,1,,435000
hanoi,1700,90,1,,435000
hanoi,2000,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,27,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,100,2,,435000
hanoi,2200,61,2,,435000
hanoi,1500,74,2,,435000
hanoi,1700,90,2,,435000
hanoi,2000,100,1,,430000
hanoi,2200,90,1,,430000
hanoi,2000,100,1,,430000
hanoi,2200,30,1,,430000
hanoi,2200,37,1,,430000
hanoi,2000,93,1,,430000
hanoi,2200,31,1,,430000
hanoi,1700,100,1,,430000
hanoi,2200,100,1,,430000
hanoi,2200,100,1,,430000
hanoi,1500,88,1,,430000
hanoi,2200,41,1,,430000
hanoi,1600,100,1,,430000
hanoi,2200,100,1,,430000
hanoi,1600,25,1,,430000
hanoi,1600,92,1,,430000
hanoi,2200,84,1,,430000
hanoi,2200,88,1,,430000
hanoi,2200,53,1,,430000
hanoi,2200,62,1,,430000
hanoi,2200,73,1,,430000
hanoi,2200,100,1,,430000
hanoi,1600,100,1,,430000
hanoi,2000,100,1,,430000
hanoi,2200,100,1,,430000
hanoi,1600,73,1,,430000
hanoi,2200,100,1,,430000
hanoi,2000,100,2,,430000
hanoi,2200,90,2,,430000
hanoi,2200,81,2,,430000
hanoi,7900,63,2,,430000
hanoi,2200,58,2,,430000
hanoi,2200,100,2,,430000
hanoi,2200,100,2,,430000
hanoi,1700,100,2,,430000
hanoi,1500,56,2,,430000
hanoi,1600,57,2,,430000
hanoi,2200,95,2,,430000
hanoi,1600,100,2,,430000
hanoi,2200,63,2,,430000
hanoi,2200,73,2,,430000
hanoi,2000,93,2,,430000
hanoi,1600,92,2,,430000
hanoi,1600,55,2,,430000
hanoi,2200,39,2,,430000
hanoi,2200,100,2,,430000
hanoi,2200,100,2,,430000
hanoi,2200,28,2,,430000
hanoi,2200,48,2,,430000
hanoi,2200,84,2,,430000
hanoi,2200,54,2,,430000
hanoi,2200,100,2,,430000
hanoi,2000,100,2,,430000
hanoi,1600,100,2,,430000
hanoi,2200,100,2,,430000
hanoi,7900,69,2,,430000
hanoi,900,78,2,,428351
hanoi,1000,79,1,,427500
hanoi,3600,44,1,,420000
hanoi,2200,26,1,,420000
hanoi,2000,98,1,,420000
hanoi,500,84,1,,420000
hanoi,4600,26,2,,420000
hanoi,13500,95,2,,420000
hanoi,2200,70,2,,420000
hanoi,1400,83,2,,420000
hanoi,3600,43,2,,420000
hanoi,2200,58,2,,420000
hanoi,2000,98,2,,420000
hanoi,9500,78,1,,416000
hanoi,9500,54,1,,416000
hanoi,2200,75,1,40,414000
hanoi,2900,90,2,,413100
hanoi,1900,61,1,,412500
hanoi,1900,61,2,,412500
hanoi,7900,65,1,,408500
hanoi,4600,37,1,30,405000
hanoi,6500,81,1,,405000
hanoi,6500,81,2,,405000
hanoi,800,72,2,,405000
hanoi,12000,70,1,,400000
hanoi,1000,68,1,,400000
hanoi,1300,10,1,,400000
hanoi,250,10,1,,400000
hanoi,1300,10,1,,400000
hanoi,1000,68,2,,400000
hanoi,12000,70,2,,400000
hanoi,4400,65,2,20,400000
hanoi,2200,85,2,,400000
hanoi,250,10,2,,400000
hanoi,5300,28,2,,400000
hanoi,1300,10,2,,400000
hanoi,1000,61,2,,400000
hanoi,1300,82,1,,399000
hanoi,1300,67,2,,399000
hanoi,1100,87,1,,396000
hanoi,1400,69,1,,395100
hanoi,3400,62,2,28,394440
hanoi,3400,66,2,28,394440
hanoi,900,78,1,,390351
hanoi,2300,68,1,,390000
hanoi,600,74,1,,390000
hanoi,4400,70,2,,390000
hanoi,2300,68,2,,390000
hanoi,600,74,2,,390000
hanoi,2000,70,1,,385560
hanoi,2000,70,2,,385560
hanoi,2900,75,1,,385000
hanoi,2900,75,2,,385000
hanoi,9400,25,1,,383360
hanoi,2300,90,1,,380000
hanoi,900,65,1,,380000
hanoi,1400,70,2,,380000
hanoi,1000,85,2,,380000
hanoi,2300,41,2,,380000
hanoi,900,65,2,,380000
hanoi,600,79,1,,379050
hanoi,600,79,2,,379050
hanoi,2200,70,1,,378000
hanoi,2900,84,1,,377460
hanoi,2900,84,2,,377460
hanoi,3400,89,1,28,374718
hanoi,3400,30,1,28,374718
hanoi,2900,90,1,,371790
hanoi,1000,81,1,,371700
hanoi,1000,81,2,,371700
hanoi,4400,70,1,,370500
hanoi,5500,63,1,,369720
hanoi,5500,63,2,,369720
hanoi,1000,85,1,,361000
hanoi,450,59,1,,360000
hanoi,4400,65,1,20,360000
hanoi,5300,68,1,,360000
hanoi,1000,67,1,,360000
hanoi,450,59,2,,360000
hanoi,600,30,2,,360000
hanoi,9300,54,2,,360000
hanoi,1300,67,1,,359100
hanoi,8000,63,1,,357500
hanoi,600,81,2,,355500
hanoi,3000,73,1,,350000
hanoi,4800,51,2,,350000
hanoi,5300,100,2,40,349600
hanoi,5100,32,1,30,346500
hanoi,5100,49,1,30,346500
hanoi,5100,47,2,30,346500
hanoi,5100,56,2,30,346500
hanoi,2300,76,1,,342000
hanoi,5300,100,1,40,332120
hanoi,2300,83,1,,330000
hanoi,9300,93,1,,329000
hanoi,500,100,2,,325000
hanoi,1000,48,1,,324000
hanoi,7800,55,1,,320000
hanoi,7800,75,2,,320000
hanoi,19600,87,1,,319500
hanoi,600,81,1,,319500
hanoi,1900,81,2,,318750
hanoi,900,69,1,,315000
hanoi,4800,70,1,,315000
hanoi,1000,84,2,,315000
hanoi,350,49,2,,315000
hanoi,900,69,2,,315000
hanoi,4400,31,1,,312750
hanoi,4100,10,2,,310000
hanoi,1900,81,1,,306000
hanoi,1000,55,2,,300000
hanoi,22400,80,2,,297000
hanoi,500,100,1,,292500
hanoi,4100,64,1,,288800
hanoi,4100,64,2,,288800
hanoi,350,49,1,,283500
hanoi,450,71,1,,280000
hanoi,1100,73,1,,280000
hanoi,2900,81,2,,270720
hanoi,1000,55,1,,270000
hanoi,11100,100,2,,270000
hanoi,1200,77,2,,268000
hanoi,900,65,1,,266000
hanoi,2700,91,1,,259200
hanoi,2700,91,2,,259200
hanoi,11100,100,1,,256500
hanoi,47100,78,2,,256500
hanoi,800,79,1,,250000
hanoi,700,57,1,,243000
hanoi,400,85,1,,243000
hanoi,350,90,1,,234000
hanoi,800,79,1,,232500
hanoi,500,69,1,,225000
hanoi,800,78,1,,225000
hanoi,500,69,2,,225000
hanoi,5700,82,1,,214200
hanoi,5200,72,2,,185000
hanoi,2600,75,1,,180000
hanoi,5200,72,1,,173900
hanoi,1000,71,1,,172800
hanoi,600,76,1,,172800
hanoi,400,82,1,,172800
hanoi,800,86,1,,160000
hanoi,1000,82,1,,159999
hanoi,1000,85,1,,157500
hanoi,200,83,1,,153000
